,Country,Balance,Product,January-2015,February-2015,March-2015,April-2015,May-2015,June-2015,July-2015,August-2015,September-2015,October-2015,November-2015,December-2015,January-2016,February-2016,March-2016,April-2016,May-2016,June-2016,July-2016,August-2016,September-2016,October-2016,November-2016,December-2016,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022,July-2022,August-2022,September-2022,October-2022,November-2022
29,Australia,Net Electricity Production,Total Combustible Fuels,18188.9554,16794.1305,17952.2439,16586.4467,17402.8052,17291.5184,18803.9605,17673.5363,16435.999,16887.6886,17191.0799,18077.0121,18609.1851,18460.6028,19214.1367,17484.9787,17536.6458,18391.8022,17987.95,17090.675,15936.137,14594.122,15561.43,16289.23,19128.6486,17299.945,18569.6419,16291.4742,17419.1764,18288.3644,18136.5746,17690.3958,15815.6138,16078.7671,16878.3885,17975.3312,18764.3474,16663.6841,17304.4398,16078.9495,16856.53,17478.5493,17336.4426,16681.4343,15593.0302,15945.8458,15479.8849,16644.885,18937.225,16432.4,17901.5763,15598.3111,16697.8617,17072.2243,17237.2353,16887.0244,15084.1995,15523.5412,15051.0332,16727.3696,17736.2925,16585.5901,16006.3543,14661.3539,15816.3544,16808.4271,17785.5087,16458.6426,13993.0128,14191.4211,14478.5629,15190.6294,15523.8059,14254.8605,15432.0175,14737.0114,15754.5833,16593.74,17044.6178,15425.6153,13418.7548,13569.1556,13386.3857,14251.6956,15609.272,13697.7747,15332.6651,14088.0765,15395.2829,15811.2677,16782.8596,15341.4089,13777.8878,13470.9815,12054.8703
30,Australia,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",2834.0937,2461.6523,2597.6124,2579.0057,3143.3235,2903.525,3463.9188,3550.0709,3019.0214,2848.664,2661.4446,2971.026,3735.8354,3309.9273,3209.5443,2889.7059,3811.4353,3905.8686,3943.317,3698.945,3361.134,4534.785,3929.666,3649.356,3073.3079,2963.7854,2720.1005,2376.75,3181.9309,2865.8831,3899.2614,3962.0545,4052.0592,3755.9082,3121.703,3325.4125,3742.0181,3282.2997,3713.0097,3561.5873,3963.7697,4165.5024,4815.7731,5204.4275,4398.4975,4110.7385,4450.7696,4724.3398,4535.9078,3863.0833,3912.1046,3925.9881,4315.997,4446.6558,4923.6088,5181.0106,4886.0328,4891.0346,5338.5277,5455.5085,5128.1026,4596.1759,5039.0373,4752.5313,5166.5481,4769.8208,4860.8942,5517.5797,5752.0032,5971.1808,6649.564,7097.4772,7211.1999,5992.7334,6232.1,5567.2287,5832.0194,5778.7888,6484.5168,6722.0666,7080.1002,7377.2397,7224.1653,8083.6353,8170.8081,7239.505,7134.0049,6267.6088,6710.6085,7182.1782,7193.6457,7801.089,7629.3701,7909.3428,8675.7926
31,Australia,Net Electricity Production,Wind,1066.5928,800.89,913.9647,874.7301,1299.181,882.057,1360.0811,1227.6664,962.1128,1057.0251,962.638,1083.3326,1080.0676,934.542,846.8007,889.5616,1556.9043,1276.2959,1416.11,1151.781,1003.459,1381.513,1090.202,1074.389,1050.3855,977.4611,1035.6495,839.147,945.6864,625.0892,1529.1689,1400.5912,1618.6129,1224.5466,1039.8983,1206.5689,1219.2294,1132.5192,1364.1388,1040.9211,1417.8203,1191.7025,1840.6417,1862.2726,1401.8472,1436.5961,1423.1956,1515.2226,1375.1294,1399.498,1400.3354,1459.657,1689.4928,1533.8193,1898.067,1939.7441,1685.3386,1667.0948,1893.3505,1776.0663,1639.9641,1408.2926,1728.4059,1598.7827,1952.2619,1707.773,1625.3142,2249.399,2371.4947,2114.3543,2070.4957,2367.5981,2355.098,1948.8184,2041.3946,1650.4649,2100.2659,2218.7338,2840.2358,2543.3373,2456.06,2219.7411,2270.4233,2316.3975,2542.1037,2354.7428,2345.7491,2225.3763,2376.8426,2971.0295,2821.0965,3237.8667,2611.7065,2585.0371,2510.9518
32,Australia,Total Exports,Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
33,Australia,Total Imports,Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
34,Australia,Used for pumped storage,Electricity,14.3873,13.5625,14.5544,16.3288,19.6334,23.1323,23.8832,26.2334,21.6258,15.5307,13.1501,16.2015,46.6406,38.6245,40.1549,31.4478,42.8879,58.3389,47.309,43.614,37.617,52.146,44.516,37.99,22.0432,24.8568,18.8283,17.7273,36.853,38.4981,38.7585,40.2735,34.1838,35.7333,22.5403,20.3701,26.8308,22.9602,27.3588,34.5413,37.1375,47.8812,44.7251,47.7974,36.4188,26.0166,28.6659,29.9692,47.1036,30.4436,32.9224,37.347,52.1624,67.1146,62.7297,58.6886,48.1592,39.2238,39.7947,39.5313,48.8827,47.752,48.4445,54.8856,66.407,68.748,69.483,54.8951,46.406,53.497,43.0245,41.4968,46.8567,50.3743,62.8924,67.034,76.5375,87.5283,78.3465,71.0923,66.593,67.0321,67.0956,54.2764,61.1048,51.394,58.4388,56.9318,97.236,96.336,89.9388,75.0959,73.0497,65.8119,68.6439
35,Austria,Distribution Losses,Electricity,338.265,305.991,308.981,260.375,269.764,268.543,279.022,266.119,263.737,289.523,295.33,321.345,335.695,299.68,294.823,254.974,249.712,253.746,263.821,249.341,249.479,268.712,296.42,322.599,353.783,299.296,292.741,264.68,267.539,256.612,262.283,262.303,261.368,290.451,319.749,328.231,330.4067,308.5212,305.5208,245.3632,265.705,257.9673,247.3692,250.0638,239.9688,273.9582,291.7143,319.4274,348.3778,283.3828,284.2814,251.3677,249.3327,250.8339,265.1665,259.3614,255.1398,279.2867,274.1792,303.828,330.6467,308.6093,271.8302,226.0477,234.3006,231.3279,247.1538,243.3957,243.8768,268.1542,282.2141,304.265,314.717,269.0201,261.5024,236.8327,230.8678,241.9882,261.7223,257.9832,257.7301,283.9347,295.0673,324.4335,321.3267,284.5842,296.5591,259.5294,252.3875,250.2159,247.3586,236.3453,237.5508,267.7784,281.6122
36,Austria,Final Consumption (Calculated),Electricity,6009.218,5480.579,5772.745,5239.174,5106.865,4833.614,4999.568,4809.037,4930.301,5224.895,5466.738,5711.231,6036.684,5712.59,5865.799,5132.76,5100.779,4989.832,4962.097,4857.339,4967.562,5373.377,5758.799,5769.671,6284.238,5692.044,5860.04,5182.684,5151.843,4974.254,5098.626,4987.487,5157.323,5384.263,5761.187,6035.871,6228.2236,5691.2032,6195.8341,5313.4758,5095.6407,5119.7547,5122.4126,5101.664,5047.946,5328.4051,5542.85,6072.8462,6324.7503,5626.5734,5995.0219,5312.7192,5485.4673,4961.0204,5089.8865,4994.8627,5029.1751,5418.1103,5585.9216,5909.4948,6042.8413,5819.2119,5657.3326,4488.1167,4718.9114,4542.0322,4796.8616,4806.1568,4882.6056,5614.4039,5527.9891,5923.0556,6023.0301,5603.2851,6003.2028,5457.0381,5370.9844,5015.6319,5176.9316,4958.248,5051.6398,5468.9726,5742.4703,6221.2528,6267.2455,5758.1872,5939.8023,5331.3321,5131.3024,4876.8396,4970.0215,4746.1912,4841.1929,4966.2801,5353.35
37,Austria,Net Electricity Production,"Coal, Peat and Manufactured Gases",526.37,629.796,605.702,444.934,229.674,170.857,182.891,180.295,301.174,523.265,512.684,494.001,497.731,434.278,431.46,257.875,187.786,197.553,193.329,160.705,146.403,416.759,404.192,447.136,523.322,408.733,350.499,256.052,206.431,198.903,207.081,196.353,188.362,350.585,432.261,418.164,402.4166,398.9873,421.8119,225.2806,192.7783,166.649,138.9406,109.7828,173.6387,403.244,406.2854,409.323,366.1087,354.475,321.3006,274.51,244.49,258.6928,295.4053,140.8339,161.0231,314.6501,271.2071,267.1336,304.3813,286.455,293.1139,136.5979,145.0427,140.4083,133.7324,149.4967,148.3857,183.0539,156.0531,177.3517,174.8196,167.083,190.2804,165.6308,192.2395,176.6781,143.6931,171.9458,150.4401,171.6298,171.416,170.6981,174.7385,151.5336,179.4712,168.7347,161.3421,171.2665,160.1537,142.6228,151.4699,144.5064,147.0732
38,Austria,Net Electricity Production,Combustible Renewables,386.646,374.974,368.751,352.708,352.745,303.671,377.619,371.128,370.682,349.616,396.216,405.092,391.04,376.155,408.865,363.353,389.988,380.299,363.621,379.164,385.383,351.763,347.112,409.022,392.574,367.07,406.896,366.368,378.351,392.011,419.564,398.397,434.191,377.436,353.809,411.274,405.0949,376.1582,410.7622,372.5491,359.6691,375.7824,377.6147,399.2256,409.8314,366.5128,394.0612,450.1778,396.5134,356.7704,396.6647,392.4684,382.1113,377.8234,392.3676,383.9573,371.9831,295.7207,350.5091,361.9255,379.5278,355.9224,387.8408,362.7046,343.4648,322.0778,354.8002,367.9692,368.348,358.2957,352.0991,439.1888,424.283,348.7007,371.7933,355.2764,352.7397,298.789,297.7804,323.4593,316.047,359.1673,364.5527,380.5007,385.003,358.852,408.3887,381.6949,365.1722,338.8341,383.3549,355.0392,359.9198,391.0334,387.6997
39,Austria,Net Electricity Production,Electricity,5769.263,4669.347,5082.424,5535.075,6177.396,5599.637,4971.342,4635.099,4717.875,5263.536,4874.156,4662.572,4785.917,5523.894,5046.937,5251.326,5676.728,6060.038,6099.638,5620.156,4783.359,5125.527,5455.703,5531.295,6093.74,5078.363,5787.745,5176.797,5689.107,5275.271,5510.341,5902.039,6102.763,5672.055,5926.107,5879.263,6573.7361,5583.981,5439.2744,6078.8927,6134.6885,5726.6144,4870.9029,4209.1686,4552.2767,4827.3502,5186.3439,6200.4814,6589.738,5552.373,6286.2176,6345.8915,6394.1447,6510.0963,5682.3217,5429.9088,5164.0415,5289.0557,5886.3859,5643.7375,5632.0275,6041.128,5985.345,4782.4125,5558.6651,5941.9772,6084.1309,5786.9899,5606.8165,6243.3841,5415.8008,5549.1965,5372.3646,5428.201,5293.3773,5293.1922,6611.1227,6177.6669,6001.6344,6218.2064,4674.0657,4967.9404,5469.0629,5727.2958,6388.6138,5603.2147,5644.2649,5703.3395,6114.7978,5710.5152,4996.148,4492.8886,5048.2548,5112.4797,4932.635
40,Austria,Net Electricity Production,Geothermal,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
41,Austria,Net Electricity Production,Hydro,3285.301,2245.091,2689.357,3630.813,4836.597,4571.991,3633.815,3304.918,2865.793,3075.305,2176.171,2199.115,2165.504,3044.665,2697.574,3399.875,4189.26,4871.753,4777.814,4378.629,3298.055,2867.409,2789.688,2420.485,2093.129,2128.265,3230.063,3063.118,4172.661,3560.725,3802.529,4265.882,4271.019,3310.894,3289.349,3077.246,3835.5054,2850.9497,2809.7677,4248.6135,4772.2584,4186.5196,3374.0061,2685.6584,2808.6177,2369.1514,2496.1722,2839.1381,3114.9838,2620.4594,3875.1853,4027.5136,4514.3828,4949.416,3829.5611,3540.387,2992.1944,2682.7501,3091.9484,2744.5559,2454.7292,2981.133,3220.5285,3084.3714,3854.2748,4322.351,4411.8052,4090.6826,3924.3418,3895.8354,3107.6744,2587.8823,2496.1125,3045.3668,2702.5782,2856.4152,4620.7287,4850.1922,4532.9873,4841.1414,3275.3384,2570.5489,2432.447,2639.5938,2931.7783,2518.976,2618.1109,3309.037,4236.3234,4047.2578,3222.5083,2901.2078,3110.216,3133.4852,2499.5227
42,Austria,Net Electricity Production,Natural Gas,867.051,699.105,740.858,412.922,159.135,109.217,330.937,324.101,486.502,817.083,1189.087,1135.464,1162.214,793.882,722.615,561.394,207.555,159.993,173.787,136.583,548.253,866.904,1218.139,1520.358,2216.635,1533.453,1007.082,606.117,228.553,469.727,424.221,413.315,458.233,807.162,1171.655,1083.425,1210.7455,1335.8376,1044.8474,336.8911,219.3649,278.8314,323.5746,448.1473,602.975,839.9163,1220.0272,1589.1231,1671.1647,1313.6099,727.9467,576.1814,153.7539,250.2001,530.5331,756.5078,1008.329,1284.6508,1271.3558,1293.4093,1850.0395,1027.5525,988.4595,458.878,174.9263,179.0225,469.9492,438.7985,426.068,797.3156,1207.582,1505.1022,1532.0882,1197.6655,1161.2724,883.1522,338.0189,193.7896,210.5562,178.145,306.8094,976.534,1695.6621,1608.561,1650.9845,1330.8833,1518.2209,747.6036,548.4508,226.7124,248.2832,239.0949,674.1244,729.9084,1223.97
43,Austria,Net Electricity Production,Not Specified,1.105,0.849,1.025,1.376,1.654,1.473,1.248,1.195,1.175,1.19,0.924,0.903,0.746,0.882,0.94,1.324,1.528,1.59,1.572,1.559,1.309,1.158,1.043,1.063,0.652,0.659,0.946,1.003,1.277,1.116,1.137,1.154,1.174,1.034,0.933,0.854,0.9461,0.6992,0.8496,1.2923,1.4344,1.2712,1.1407,0.9577,1.0614,0.9672,0.934,0.9732,0.8688,0.7822,1.0152,1.2236,1.3275,1.3185,1.0609,0.9421,0.9566,0.8951,0.9622,0.8784,0.5351,0.6479,0.6878,0.8626,0.9858,0.9769,1.0065,0.9518,0.8843,0.8827,0.6676,0.5341,0.5101,0.5188,0.6149,0.7777,1.0649,1.1031,0.9712,1.0315,0.8082,0.6777,0.5164,0.5119,0.6643,0.6166,0.8426,1.0986,1.4587,1.4064,1.2916,1.1456,1.0879,1.0681,0.7401
44,Austria,Net Electricity Production,Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
45,Austria,Net Electricity Production,Oil and Petroleum Products,91.304,184.301,57.138,41.244,50.535,47.711,50.632,47.239,41.899,54.578,51.737,100.643,104.214,171.583,147.52,16.735,44.494,53.726,54.806,55.669,51.686,50.833,48.538,151.201,179.292,113.78,50.464,34.946,29.285,48.724,59.214,66.093,61.638,61.932,49.194,59.356,67.5202,66.7173,48.1066,57.6422,63.597,52.4533,66.0353,62.9896,30.6684,36.0152,60.6193,69.9559,65.8726,57.8052,46.4478,61.6603,60.8799,52.8784,58.8373,61.1248,36.896,59.3786,52.2353,49.3446,61.6202,62.8493,64.0745,37.3677,44.1212,53.101,67.0505,63.0345,59.9548,64.9422,56.9363,59.4819,56.6174,51.2767,58.8425,38.366,61.4903,47.1069,59.8908,61.3195,61.9501,59.796,76.154,76.3379,65.4703,59.3435,68.8905,48.2057,21.2681,33.388,53.0585,61.0082,57.1901,45.827,83.8176
46,Austria,Net Electricity Production,Other Combustible Non-Renewables,52.469,46.213,43.486,46.835,57.853,55.563,60.505,56.156,53.743,57.348,51.478,63.963,64.525,56.581,44.343,60.634,57.636,54.897,56.86,55.981,48.662,59.964,58.782,61.96,66.946,54.567,49.792,51.676,57.88,56.857,59.529,52.888,44.721,50.166,60.848,57.31,57.7335,61.4087,56.5446,60.1102,63.672,58.9483,54.462,53.2953,46.6692,48.6576,58.0991,63.0753,71.7711,62.3241,58.1404,68.1891,62.5158,55.6404,63.7247,58.1938,55.8678,57.751,70.7602,69.9721,72.3219,66.1713,54.8902,50.762,53.6941,49.5984,59.6706,56.0714,47.9611,61.9435,67.9746,66.9061,68.5322,61.0908,51.0725,66.2229,59.6312,50.4816,51.823,54.571,52.0942,52.1297,66.6981,80.1047,66.2583,63.4789,56.4101,50.1255,66.0951,60.9478,51.2483,59.7929,57.2782,61.7482,67.8603
47,Austria,Net Electricity Production,Other Renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
48,Austria,Net Electricity Production,Solar,30.164,49.42,83.468,104.955,107.434,102.476,106.608,102.476,82.146,61.981,32.478,25.536,35.36,57.933,97.846,123.034,125.94,120.128,124.972,120.128,96.296,72.658,38.073,29.935,41.1,67.336,113.728,143.005,146.383,139.627,145.257,139.627,111.927,84.452,44.253,34.794,47.0387,77.0662,130.162,163.669,167.5352,159.8028,166.2465,159.8028,128.1,96.6549,50.6472,39.8218,55.4286,91.2942,153.2438,192.3699,197.2606,187.4791,195.6304,187.4791,149.9833,114.1177,60.3194,47.2773,66.4525,109.4511,183.7215,230.6291,236.4926,224.7657,234.5381,224.7657,179.8125,136.8139,72.3159,56.68,66.4525,109.4511,183.7215,230.6291,236.4926,224.7657,234.5381,224.7657,179.8125,136.8139,72.3159,56.68,89.0572,135.6388,270.401,285.7671,339.7802,361.5794,373.8145,302.744,207.4104,160.1381,85.9067
49,Austria,Net Electricity Production,Total Combustible Fuels,1923.839,1934.389,1815.935,1298.642,849.942,687.019,1002.584,978.92,1254.001,1801.89,2201.202,2199.162,2219.724,1832.479,1754.803,1259.991,887.459,846.468,842.403,788.102,1180.387,1746.223,2076.763,2589.677,3378.769,2477.603,1864.733,1315.159,900.5,1166.222,1169.609,1127.046,1187.145,1647.281,2067.767,2029.529,2143.5107,2239.1091,1982.0728,1052.4732,899.0813,932.6644,960.6271,1073.4405,1263.7827,1694.3459,2139.0922,2581.6552,2571.4305,2144.9845,1550.5003,1373.0093,903.7508,995.2351,1340.8681,1400.6177,1634.099,2012.1512,2016.0676,2041.785,2667.8908,1798.9505,1788.3789,1046.3102,761.2491,744.208,1085.2029,1075.3704,1050.7175,1465.5508,1840.6451,2248.0306,2256.3404,1825.8168,1833.2611,1508.6483,1004.1195,766.8452,763.7435,789.4407,887.3408,1619.2567,2374.4828,2316.2024,2342.4547,1964.0914,2231.3813,1396.3644,1162.3283,831.1488,896.0986,857.558,1299.9823,1373.0233,1910.4209
50,Austria,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",4230.965,3109.082,3634.215,4587.765,5678.546,5214.816,4345.129,4026.114,3833.383,3810.073,3068.247,2867.599,2956.487,4066.688,3700.059,4353.364,5177.729,5592.279,5619.284,5209.659,3987.046,3729.909,3725.009,3349.577,3106.893,2967.171,4328.962,4227.003,5165.681,4499.944,4759.159,5172.236,5348.635,4401.176,4211.216,4260.154,4834.3742,3720.331,3867.1143,5397.6764,5593.842,5168.4612,4286.7498,3533.9959,3697.264,3498.55,3440.3789,4068.0308,4413.9521,3763.3767,5131.3669,5364.1271,5871.1777,5891.3661,4732.7604,4412.3064,3900.969,3571.7301,4219.8652,3962.9995,3343.1294,4597.4521,4584.1191,4097.9442,5139.8949,5518.8701,5352.7216,5078.6369,4923.5627,5135.2463,3926.5872,3739.8206,3539.7971,3950.5661,3831.2946,4139.0426,5958.678,5708.5076,5534.7001,5751.1935,4101.9637,3707.1733,3458.6164,3791.0821,4430.4979,3997.3587,3820.4296,4687.5715,5316.183,5216.7941,4482.1127,3989.2243,4107.1044,4129.4217,3409.1738
51,Austria,Net Electricity Production,Wind,528.849,439.592,492.634,499.284,381.765,236.673,227.082,247.587,514.757,323.166,463.377,237.851,364.581,587.933,495.772,467.1,472.539,220.097,352.875,331.736,207.31,438.077,550.134,490.133,580.083,404.493,578.268,654.505,468.279,407.574,391.802,368.323,531.491,628.387,523.798,736.833,546.7162,416.1379,516.4035,612.8258,294.3603,446.3373,368.8636,289.2902,350.6959,666.2119,499.4794,738.8741,847.0103,694.8368,706.2571,751.7592,777.407,376.6317,315.1853,300.467,386.7923,479.1256,717.0723,809.2248,442.4141,1150.9397,792.0225,420.2333,705.6569,649.6697,351.5723,395.2136,451.0545,744.2954,394.4919,656.0636,552.9433,447.0417,573.1958,696.716,748.7112,334.7549,469.3885,361.8214,330.76,640.6374,589.295,714.3017,1024.6569,983.8894,523.5265,711.0698,374.9047,469.1203,502.4325,430.2308,429.5557,444.7625,436.0421
52,Austria,Total Exports,Electricity,1967.425,1508.601,1513.949,1690.643,1857.96,1642.446,1332.258,1465.235,1463.054,1658.984,1581.818,1645.272,1468.449,1618.527,1645.924,1711.611,1747.519,1486.759,1963.282,1810.637,1394.39,1473.461,1399.314,1487.016,1716.148,1468.33,1885.023,1882.201,1965.173,1805.916,1827.009,2029.613,2099.312,2201.753,2101.399,1834.635,1820.6089,1528.2071,1389.0875,1559.7745,1911.7635,1649.7028,1332.3082,1079.6559,1259.804,1645.4524,1605.0316,2347.9345,2382.0139,1900.8475,2189.0436,2148.0589,1815.1112,2094.1707,1912.7613,1632.8231,1709.2329,1983.5692,1582.0515,1568.5803,1956.8128,2075.4137,1759.5079,1446.7308,1842.1159,2060.09,2120.4822,1985.2771,1750.1646,1841.1705,1778.6096,1710.3051,1537.3993,1348.5395,1297.7976,1526.621,1763.4978,1821.9801,1874.5809,2122.4939,1416.6652,1487.4545,1412.0153,1283.9914,1893.8956,1897.054,1801.1154,1829.9232,1962.0248,1780.2341,1524.9802,1342.5921,1370.0114,1546.544,1494.1763
53,Austria,Total Imports,Electricity,3020.482,2947.376,2916.329,2031.439,1527.261,1535.344,2050.158,2269.968,2360.327,2244.442,2931.239,3554.797,3534.576,2498.117,3057.122,2110.538,1776.337,942.013,1319.429,1616.714,2161.212,2382.168,2459.255,2508.679,2832.71,2975.203,2771.492,2641.757,2162.147,2188.346,2022.672,1704.158,1738.959,2710.619,2730.461,2883.901,2315.7375,2279.3379,2850.85,1560.5583,1548.8675,1623.205,2102.712,2587.8952,2498.9141,2971.3325,2678.8715,3057.8544,2916.2549,2609.9193,2591.6189,1749.6878,1589.1101,1281.6036,1833.4564,1718.2146,2225.0625,2860.8875,1985.6269,2685.4044,3046.5889,2607.2857,2135.3236,1855.6845,1722.8966,1278.2254,1433.9056,1634.3424,1659.5024,1915.2118,2464.47,2769.055,2893.1852,2093.8425,2568.0218,2346.2969,1261.7164,1225.1021,1743.364,1545.5099,2571.4498,2895.0653,2511.6452,2780.9937,2645.8279,2888.601,2870.9919,2234.3979,1758.6381,1688.0176,2358.726,2363.4763,1910.0818,2227.0089,2735.628
54,Austria,Used for pumped storage,Electricity,474.837,321.553,403.078,376.322,470.068,390.379,410.652,364.677,421.111,334.576,461.509,539.522,479.665,391.214,297.513,262.519,355.055,271.714,229.867,319.553,333.14,392.145,460.425,460.688,572.281,593.896,521.433,488.989,466.699,426.835,345.095,326.794,323.719,506.207,474.233,564.427,510.2344,335.3874,399.682,520.8375,410.4469,322.3945,271.5249,365.6801,503.4721,550.8671,425.6194,518.1276,450.8509,351.4886,409.4896,383.4336,433.3437,485.675,247.9638,261.0763,395.5562,468.977,429.8606,547.2387,348.3156,445.1788,431.998,477.2018,486.2338,386.7525,353.5388,386.5026,389.6719,434.8673,291.4581,380.6258,390.4033,301.1988,298.8963,418.9974,507.4892,323.1689,431.7636,424.9912,519.4804,622.644,531.1551,678.6117,551.9738,551.9903,477.7799,516.9527,527.7213,491.2431,612.5137,531.2363,509.5816,558.8861,539.1244
55,Belgium,Distribution Losses,Electricity,361.551,328.207,343.245,311.441,304.877,298.666,294.011,296.612,302.149,324.161,323.574,327.105,357.142,336.936,345.974,317.196,306.051,300.556,292.863,301.886,303.868,326.933,337.576,353.719,371.686,322.122,334.263,307.943,305.318,300.445,292.715,298.606,301.682,325.17,335.84,353.513,347.3808,328.52,346.4992,299.6392,302.5411,295.9772,300.0347,296.9928,291.0568,315.3044,323.189,334.5647,323.7992,285.0238,298.0352,272.366,273.3835,261.317,262.5197,266.0173,270.5838,290.9015,300.3927,306.8168,305.9224,284.9211,277.2841,235.7384,247.3021,249.1638,250.0583,259.2278,257.6021,274.3687,273.3668,294.3227,311.7718,275.6202,287.619,272.9597,267.1824,260.4754,257.2203,259.0586,261.8478,279.1048,285.4582,299.3231,309.8169,277.4404,279.45,263.4342,261.8634,255.7249,249.575,256.1859,248.4734,251.4524,253.7166
56,Belgium,Final Consumption (Calculated),Electricity,7885.11,7150.992,7475.069,6779.703,6637.432,6485.679,6400.965,6451.073,6583.694,7062.807,7054.741,7134.436,7675.405,7228.72,7424.461,6792.166,6554.538,6432.211,6284.757,6485.869,6510.068,7033.871,7257.286,7604.943,8081.845,7007.072,7284.07,6718.98,6662.787,6552.956,6384.982,6500.302,6559.226,7071.924,7297.347,7682.306,7720.7645,7372.6274,7690.9189,6646.7268,6728.274,6582.0891,6689.0832,6620.0158,6458.5289,7022.1472,7206.8658,7444.1585,7898.6537,6960.8787,7281.4882,6664.5976,6684.0284,6430.3819,6453.3551,6537.3532,6636.675,7122.2495,7338.8732,7476.8885,7727.5174,7203.1769,7032.2743,5986.7494,6280.4783,6306.2771,6330.7849,6544.3237,6496.6393,6900.5758,6884.6925,7423.5809,7842.8882,6931.4381,7259.4712,6888.7762,6740.8522,6566.9622,6502.1488,6538.8614,6589.4462,7033.8465,7190.3874,7547.8447,7719.3681,6913.8793,6967.781,6564.3127,6503.9835,6359.0884,6235.3333,6408.2733,6184.386,6280.7159,6327.2394
